date,location,new_cases,new_deaths,total_cases,total_deaths,countryid,hundred_cases,day,total_today,date_today,day_today
26/03/2020,Lithuania,65,2,274,4,113,1,5,999,22016,21
27/03/2020,Lithuania,25,0,299,4,113,1,6,999,22016,21
28/03/2020,Lithuania,59,1,358,5,113,1,7,999,22016,21
29/03/2020,Lithuania,36,2,394,7,113,1,8,999,22016,21
30/03/2020,Lithuania,90,0,484,7,113,1,9,999,22016,21
31/03/2020,Lithuania,0,0,484,7,113,1,10,999,22016,21
01/04/2020,Lithuania,49,0,533,7,113,1,11,999,22016,21
02/04/2020,Lithuania,48,1,581,8,113,1,12,999,22016,21
03/04/2020,Lithuania,68,1,649,9,113,1,13,999,22016,21
04/04/2020,Lithuania,122,0,771,9,113,1,14,999,22016,21
05/04/2020,Lithuania,0,0,771,9,113,1,15,999,22016,21
06/04/2020,Lithuania,40,4,811,13,113,1,16,999,22016,21
07/04/2020,Lithuania,32,1,843,14,113,1,17,999,22016,21
08/04/2020,Lithuania,37,1,880,15,113,1,18,999,22016,21
09/04/2020,Lithuania,32,0,912,15,113,1,19,999,22016,21
10/04/2020,Lithuania,43,0,955,15,113,1,20,999,22016,21
11/04/2020,Lithuania,44,2,999,17,113,1,21,999,22016,21
18/03/2020,Luxembourg,59,0,140,1,114,1,1,3223,22016,25
19/03/2020,Luxembourg,70,1,210,2,114,1,2,3223,22016,25
20/03/2020,Luxembourg,135,2,345,4,114,1,3,3223,22016,25
21/03/2020,Luxembourg,139,1,484,5,114,1,4,3223,22016,25
22/03/2020,Luxembourg,186,3,670,8,114,1,5,3223,22016,25
23/03/2020,Luxembourg,128,0,798,8,114,1,6,3223,22016,25
24/03/2020,Luxembourg,77,0,875,8,114,1,7,3223,22016,25
25/03/2020,Luxembourg,224,0,1099,8,114,1,8,3223,22016,25
26/03/2020,Luxembourg,234,0,1333,8,114,1,9,3223,22016,25
27/03/2020,Luxembourg,120,1,1453,9,114,1,10,3223,22016,25
28/03/2020,Luxembourg,152,6,1605,15,114,1,11,3223,22016,25
29/03/2020,Luxembourg,226,3,1831,18,114,1,12,3223,22016,25
30/03/2020,Luxembourg,119,3,1950,21,114,1,13,3223,22016,25
31/03/2020,Luxembourg,38,1,1988,22,114,1,14,3223,22016,25
01/04/2020,Luxembourg,190,1,2178,23,114,1,15,3223,22016,25
02/04/2020,Luxembourg,141,6,2319,29,114,1,16,3223,22016,25
03/04/2020,Luxembourg,168,1,2487,30,114,1,17,3223,22016,25
04/04/2020,Luxembourg,125,1,2612,31,114,1,18,3223,22016,25
05/04/2020,Luxembourg,117,0,2729,31,114,1,19,3223,22016,25
06/04/2020,Luxembourg,75,5,2804,36,114,1,20,3223,22016,25
07/04/2020,Luxembourg,39,5,2843,41,114,1,21,3223,22016,25
08/04/2020,Luxembourg,127,3,2970,44,114,1,22,3223,22016,25
09/04/2020,Luxembourg,64,2,3034,46,114,1,23,3223,22016,25
10/04/2020,Luxembourg,81,6,3115,52,114,1,24,3223,22016,25
11/04/2020,Luxembourg,108,2,3223,54,114,1,25,3223,22016,25
23/03/2020,Macedonia,29,1,114,1,115,1,1,711,22016,20
24/03/2020,Macedonia,22,1,136,2,115,1,2,711,22016,20
25/03/2020,Macedonia,12,0,148,2,115,1,3,711,22016,20
26/03/2020,Macedonia,29,0,177,2,115,1,4,711,22016,20
27/03/2020,Macedonia,24,1,201,3,115,1,5,711,22016,20
28/03/2020,Macedonia,18,0,219,3,115,1,6,711,22016,20
29/03/2020,Macedonia,22,1,241,4,115,1,7,711,22016,20
30/03/2020,Macedonia,18,2,259,6,115,1,8,711,22016,20
31/03/2020,Macedonia,26,1,285,7,115,1,9,711,22016,20
01/04/2020,Macedonia,44,2,329,9,115,1,10,711,22016,20
02/04/2020,Macedonia,25,1,354,10,115,1,11,711,22016,20
03/04/2020,Macedonia,0,1,354,11,115,1,12,711,22016,20
04/04/2020,Macedonia,76,1,430,12,115,1,13,711,22016,20
05/04/2020,Macedonia,53,5,483,17,115,1,14,711,22016,20
06/04/2020,Macedonia,0,0,483,17,115,1,15,711,22016,20
07/04/2020,Macedonia,87,4,570,21,115,1,16,711,22016,20
08/04/2020,Macedonia,29,5,599,26,115,1,17,711,22016,20
09/04/2020,Macedonia,18,4,617,30,115,1,18,711,22016,20
10/04/2020,Macedonia,46,2,663,32,115,1,19,711,22016,20
11/04/2020,Macedonia,48,0,711,32,115,1,20,711,22016,20
11/04/2020,Madagascar,9,0,102,0,116,1,1,102,22016,1
10/03/2020,Malaysia,18,0,117,0,118,1,1,4346,22016,33
11/03/2020,Malaysia,12,0,129,0,118,1,2,4346,22016,33
12/03/2020,Malaysia,20,0,149,0,118,1,3,4346,22016,33
13/03/2020,Malaysia,9,0,158,0,118,1,4,4346,22016,33
14/03/2020,Malaysia,39,0,197,0,118,1,5,4346,22016,33
15/03/2020,Malaysia,41,0,238,0,118,1,6,4346,22016,33
16/03/2020,Malaysia,190,0,428,0,118,1,7,4346,22016,33
17/03/2020,Malaysia,125,0,553,0,118,1,8,4346,22016,33
18/03/2020,Malaysia,120,2,673,2,118,1,9,4346,22016,33
19/03/2020,Malaysia,117,0,790,2,118,1,10,4346,22016,33
20/03/2020,Malaysia,110,0,900,2,118,1,11,4346,22016,33
21/03/2020,Malaysia,130,0,1030,2,118,1,12,4346,22016,33
22/03/2020,Malaysia,153,2,1183,4,118,1,13,4346,22016,33
23/03/2020,Malaysia,123,6,1306,10,118,1,14,4346,22016,33
24/03/2020,Malaysia,212,4,1518,14,118,1,15,4346,22016,33
25/03/2020,Malaysia,106,1,1624,15,118,1,16,4346,22016,33
26/03/2020,Malaysia,172,4,1796,19,118,1,17,4346,22016,33
27/03/2020,Malaysia,235,4,2031,23,118,1,18,4346,22016,33
28/03/2020,Malaysia,130,3,2161,26,118,1,19,4346,22016,33
29/03/2020,Malaysia,159,1,2320,27,118,1,20,4346,22016,33
30/03/2020,Malaysia,150,7,2470,34,118,1,21,4346,22016,33
31/03/2020,Malaysia,156,3,2626,37,118,1,22,4346,22016,33
01/04/2020,Malaysia,0,0,2626,37,118,1,23,4346,22016,33
02/04/2020,Malaysia,282,8,2908,45,118,1,24,4346,22016,33
03/04/2020,Malaysia,208,5,3116,50,118,1,25,4346,22016,33
04/04/2020,Malaysia,217,3,3333,53,118,1,26,4346,22016,33
05/04/2020,Malaysia,150,4,3483,57,118,1,27,4346,22016,33
06/04/2020,Malaysia,179,4,3662,61,118,1,28,4346,22016,33
07/04/2020,Malaysia,131,1,3793,62,118,1,29,4346,22016,33
08/04/2020,Malaysia,170,1,3963,63,118,1,30,4346,22016,33
09/04/2020,Malaysia,156,2,4119,65,118,1,31,4346,22016,33
10/04/2020,Malaysia,109,2,4228,67,118,1,32,4346,22016,33
11/04/2020,Malaysia,118,3,4346,70,118,1,33,4346,22016,33
24/03/2020,Malta,17,0,107,0,121,1,1,350,22016,19
25/03/2020,Malta,13,0,120,0,121,1,2,350,22016,19
26/03/2020,Malta,9,0,129,0,121,1,3,350,22016,19
27/03/2020,Malta,5,0,134,0,121,1,4,350,22016,19
28/03/2020,Malta,5,0,139,0,121,1,5,350,22016,19
29/03/2020,Malta,10,0,149,0,121,1,6,350,22016,19
30/03/2020,Malta,2,0,151,0,121,1,7,350,22016,19
31/03/2020,Malta,5,0,156,0,121,1,8,350,22016,19
01/04/2020,Malta,11,0,167,0,121,1,9,350,22016,19
02/04/2020,Malta,21,0,188,0,121,1,10,350,22016,19
03/04/2020,Malta,7,0,195,0,121,1,11,350,22016,19
04/04/2020,Malta,7,0,202,0,121,1,12,350,22016,19
05/04/2020,Malta,11,0,213,0,121,1,13,350,22016,19
06/04/2020,Malta,21,0,234,0,121,1,14,350,22016,19
07/04/2020,Malta,7,0,241,0,121,1,15,350,22016,19
08/04/2020,Malta,52,0,293,0,121,1,16,350,22016,19
09/04/2020,Malta,6,1,299,1,121,1,17,350,22016,19
10/04/2020,Malta,38,1,337,2,121,1,18,350,22016,19
11/04/2020,Malta,13,0,350,2,121,1,19,350,22016,19
29/03/2020,Mauritius,8,0,102,2,123,1,1,318,22016,14
30/03/2020,Mauritius,8,1,110,3,123,1,2,318,22016,14
31/03/2020,Mauritius,18,0,128,3,123,1,3,318,22016,14
01/04/2020,Mauritius,15,0,143,3,123,1,4,318,22016,14
02/04/2020,Mauritius,11,2,154,5,123,1,5,318,22016,14
03/04/2020,Mauritius,15,2,169,7,123,1,6,318,22016,14
04/04/2020,Mauritius,17,0,186,7,123,1,7,318,22016,14
05/04/2020,Mauritius,10,0,196,7,123,1,8,318,22016,14
06/04/2020,Mauritius,31,0,227,7,123,1,9,318,22016,14
07/04/2020,Mauritius,17,0,244,7,123,1,10,318,22016,14
08/04/2020,Mauritius,24,0,268,7,123,1,11,318,22016,14
09/04/2020,Mauritius,5,0,273,7,123,1,12,318,22016,14
10/04/2020,Mauritius,41,0,314,7,123,1,13,318,22016,14
11/04/2020,Mauritius,4,2,318,9,123,1,14,318,22016,14
19/03/2020,Mexico,25,0,118,0,124,1,1,3844,22016,24
20/03/2020,Mexico,46,0,164,0,124,1,2,3844,22016,24
21/03/2020,Mexico,39,2,203,2,124,1,3,3844,22016,24
22/03/2020,Mexico,48,0,251,2,124,1,4,3844,22016,24
23/03/2020,Mexico,65,0,316,2,124,1,5,3844,22016,24
24/03/2020,Mexico,51,2,367,4,124,1,6,3844,22016,24
25/03/2020,Mexico,38,1,405,5,124,1,7,3844,22016,24
26/03/2020,Mexico,70,0,475,5,124,1,8,3844,22016,24
27/03/2020,Mexico,110,3,585,8,124,1,9,3844,22016,24
28/03/2020,Mexico,132,4,717,12,124,1,10,3844,22016,24
29/03/2020,Mexico,131,4,848,16,124,1,11,3844,22016,24
30/03/2020,Mexico,145,4,993,20,124,1,12,3844,22016,24
31/03/2020,Mexico,101,8,1094,28,124,1,13,3844,22016,24
01/04/2020,Mexico,121,1,1215,29,124,1,14,3844,22016,24
02/04/2020,Mexico,163,8,1378,37,124,1,15,3844,22016,24
03/04/2020,Mexico,132,13,1510,50,124,1,16,3844,22016,24
04/04/2020,Mexico,178,10,1688,60,124,1,17,3844,22016,24
05/04/2020,Mexico,202,19,1890,79,124,1,18,3844,22016,24
06/04/2020,Mexico,253,15,2143,94,124,1,19,3844,22016,24
07/04/2020,Mexico,296,31,2439,125,124,1,20,3844,22016,24
08/04/2020,Mexico,346,16,2785,141,124,1,21,3844,22016,24
09/04/2020,Mexico,396,33,3181,174,124,1,22,3844,22016,24
10/04/2020,Mexico,260,20,3441,194,124,1,23,3844,22016,24
11/04/2020,Mexico,403,39,3844,233,124,1,24,3844,22016,24
24/03/2020,Moldova,15,0,109,1,125,1,1,1438,22016,19
25/03/2020,Moldova,16,0,125,1,125,1,2,1438,22016,19
26/03/2020,Moldova,24,0,149,1,125,1,3,1438,22016,19
27/03/2020,Moldova,28,0,177,1,125,1,4,1438,22016,19
28/03/2020,Moldova,22,1,199,2,125,1,5,1438,22016,19
29/03/2020,Moldova,32,0,231,2,125,1,6,1438,22016,19
30/03/2020,Moldova,32,0,263,2,125,1,7,1438,22016,19
31/03/2020,Moldova,35,0,298,2,125,1,8,1438,22016,19
01/04/2020,Moldova,55,2,353,4,125,1,9,1438,22016,19
02/04/2020,Moldova,70,1,423,5,125,1,10,1438,22016,19
03/04/2020,Moldova,82,1,505,6,125,1,11,1438,22016,19
04/04/2020,Moldova,86,2,591,8,125,1,12,1438,22016,19
05/04/2020,Moldova,161,4,752,12,125,1,13,1438,22016,19
06/04/2020,Moldova,112,3,864,15,125,1,14,1438,22016,19
07/04/2020,Moldova,101,4,965,19,125,1,15,1438,22016,19
08/04/2020,Moldova,91,3,1056,22,125,1,16,1438,22016,19
09/04/2020,Moldova,118,5,1174,27,125,1,17,1438,22016,19
10/04/2020,Moldova,115,2,1289,29,125,1,18,1438,22016,19
11/04/2020,Moldova,149,0,1438,29,125,1,19,1438,22016,19
01/04/2020,Montenegro,18,0,109,1,128,1,1,257,22016,11
02/04/2020,Montenegro,14,0,123,1,128,1,2,257,22016,11
03/04/2020,Montenegro,21,1,144,2,128,1,3,257,22016,11
04/04/2020,Montenegro,30,0,174,2,128,1,4,257,22016,11
05/04/2020,Montenegro,27,0,201,2,128,1,5,257,22016,11
06/04/2020,Montenegro,13,0,214,2,128,1,6,257,22016,11
07/04/2020,Montenegro,19,0,233,2,128,1,7,257,22016,11
08/04/2020,Montenegro,8,0,241,2,128,1,8,257,22016,11
09/04/2020,Montenegro,8,0,249,2,128,1,9,257,22016,11
10/04/2020,Montenegro,3,0,252,2,128,1,10,257,22016,11
11/04/2020,Montenegro,5,0,257,2,128,1,11,257,22016,11
23/03/2020,Morocco,19,1,115,4,130,1,1,1448,22016,20
24/03/2020,Morocco,19,0,134,4,130,1,2,1448,22016,20
25/03/2020,Morocco,36,1,170,5,130,1,3,1448,22016,20
26/03/2020,Morocco,55,1,225,6,130,1,4,1448,22016,20
27/03/2020,Morocco,50,4,275,10,130,1,5,1448,22016,20
28/03/2020,Morocco,70,13,345,23,130,1,6,1448,22016,20
29/03/2020,Morocco,13,0,358,23,130,1,7,1448,22016,20
30/03/2020,Morocco,121,3,479,26,130,1,8,1448,22016,20
31/03/2020,Morocco,77,7,556,33,130,1,9,1448,22016,20
01/04/2020,Morocco,61,3,617,36,130,1,10,1448,22016,20
02/04/2020,Morocco,37,3,654,39,130,1,11,1448,22016,20
03/04/2020,Morocco,54,5,708,44,130,1,12,1448,22016,20
04/04/2020,Morocco,0,0,708,44,130,1,13,1448,22016,20
05/04/2020,Morocco,211,15,919,59,130,1,14,1448,22016,20
06/04/2020,Morocco,102,11,1021,70,130,1,15,1448,22016,20
07/04/2020,Morocco,99,10,1120,80,130,1,16,1448,22016,20
08/04/2020,Morocco,64,10,1184,90,130,1,17,1448,22016,20
09/04/2020,Morocco,91,3,1275,93,130,1,18,1448,22016,20
10/04/2020,Morocco,99,4,1374,97,130,1,19,1448,22016,20
11/04/2020,Morocco,74,10,1448,107,130,1,20,1448,22016,20
07/03/2020,Netherlands,46,1,128,1,135,1,1,23097,22016,36
08/03/2020,Netherlands,60,0,188,1,135,1,2,23097,22016,36
09/03/2020,Netherlands,77,2,265,3,135,1,3,23097,22016,36
10/03/2020,Netherlands,56,0,321,3,135,1,4,23097,22016,36
11/03/2020,Netherlands,61,1,382,4,135,1,5,23097,22016,36
12/03/2020,Netherlands,121,1,503,5,135,1,6,23097,22016,36
13/03/2020,Netherlands,111,0,614,5,135,1,7,23097,22016,36
14/03/2020,Netherlands,190,0,804,5,135,1,8,23097,22016,36
15/03/2020,Netherlands,155,7,959,12,135,1,9,23097,22016,36
16/03/2020,Netherlands,176,8,1135,20,135,1,10,23097,22016,36
17/03/2020,Netherlands,278,4,1413,24,135,1,11,23097,22016,36
18/03/2020,Netherlands,292,19,1705,43,135,1,12,23097,22016,36
19/03/2020,Netherlands,346,15,2051,58,135,1,13,23097,22016,36
20/03/2020,Netherlands,409,18,2460,76,135,1,14,23097,22016,36
21/03/2020,Netherlands,534,30,2994,106,135,1,15,23097,22016,36
22/03/2020,Netherlands,637,30,3631,136,135,1,16,23097,22016,36
23/03/2020,Netherlands,573,43,4204,179,135,1,17,23097,22016,36
24/03/2020,Netherlands,545,34,4749,213,135,1,18,23097,22016,36
25/03/2020,Netherlands,811,63,5560,276,135,1,19,23097,22016,36
26/03/2020,Netherlands,852,80,6412,356,135,1,20,23097,22016,36
27/03/2020,Netherlands,1019,78,7431,434,135,1,21,23097,22016,36
28/03/2020,Netherlands,1172,112,8603,546,135,1,22,23097,22016,36
29/03/2020,Netherlands,1159,93,9762,639,135,1,23,23097,22016,36
30/03/2020,Netherlands,1104,132,10866,771,135,1,24,23097,22016,36
31/03/2020,Netherlands,884,93,11750,864,135,1,25,23097,22016,36
01/04/2020,Netherlands,845,175,12595,1039,135,1,26,23097,22016,36
02/04/2020,Netherlands,1019,134,13614,1173,135,1,27,23097,22016,36
03/04/2020,Netherlands,1083,166,14697,1339,135,1,28,23097,22016,36
04/04/2020,Netherlands,1026,148,15723,1487,135,1,29,23097,22016,36
05/04/2020,Netherlands,904,164,16627,1651,135,1,30,23097,22016,36
06/04/2020,Netherlands,1224,115,17851,1766,135,1,31,23097,22016,36
07/04/2020,Netherlands,952,101,18803,1867,135,1,32,23097,22016,36
08/04/2020,Netherlands,777,234,19580,2101,135,1,33,23097,22016,36
09/04/2020,Netherlands,969,147,20549,2248,135,1,34,23097,22016,36
10/04/2020,Netherlands,1213,148,21762,2396,135,1,35,23097,22016,36
11/04/2020,Netherlands,1335,115,23097,2511,135,1,36,23097,22016,36
23/03/2020,New Zealand,36,0,102,0,137,1,1,1035,22016,20
24/03/2020,New Zealand,40,0,142,0,137,1,2,1035,22016,20
25/03/2020,New Zealand,47,0,189,0,137,1,3,1035,22016,20
26/03/2020,New Zealand,73,0,262,0,137,1,4,1035,22016,20
27/03/2020,New Zealand,76,0,338,0,137,1,5,1035,22016,20
28/03/2020,New Zealand,78,0,416,0,137,1,6,1035,22016,20
29/03/2020,New Zealand,60,1,476,1,137,1,7,1035,22016,20
30/03/2020,New Zealand,76,0,552,1,137,1,8,1035,22016,20
31/03/2020,New Zealand,95,0,647,1,137,1,9,1035,22016,20
01/04/2020,New Zealand,0,0,647,1,137,1,10,1035,22016,20
02/04/2020,New Zealand,76,0,723,1,137,1,11,1035,22016,20
03/04/2020,New Zealand,49,0,772,1,137,1,12,1035,22016,20
04/04/2020,New Zealand,52,0,824,1,137,1,13,1035,22016,20
05/04/2020,New Zealand,48,0,872,1,137,1,14,1035,22016,20
06/04/2020,New Zealand,39,0,911,1,137,1,15,1035,22016,20
07/04/2020,New Zealand,32,0,943,1,137,1,16,1035,22016,20
08/04/2020,New Zealand,26,0,969,1,137,1,17,1035,22016,20
09/04/2020,New Zealand,23,0,992,1,137,1,18,1035,22016,20
10/04/2020,New Zealand,23,1,1015,2,137,1,19,1035,22016,20
11/04/2020,New Zealand,20,2,1035,4,137,1,20,1035,22016,20
05/04/2020,Niger,22,0,120,5,139,1,1,438,22016,7
06/04/2020,Niger,64,5,184,10,139,1,2,438,22016,7
07/04/2020,Niger,69,0,253,10,139,1,3,438,22016,7
08/04/2020,Niger,25,1,278,11,139,1,4,438,22016,7
09/04/2020,Niger,64,0,342,11,139,1,5,438,22016,7
10/04/2020,Niger,68,0,410,11,139,1,6,438,22016,7
11/04/2020,Niger,28,0,438,11,139,1,7,438,22016,7
31/03/2020,Nigeria,34,1,131,2,140,1,1,305,22016,12
01/04/2020,Nigeria,0,0,131,2,140,1,2,305,22016,12
02/04/2020,Nigeria,20,0,151,2,140,1,3,305,22016,12
03/04/2020,Nigeria,23,0,174,2,140,1,4,305,22016,12
04/04/2020,Nigeria,16,0,190,2,140,1,5,305,22016,12
05/04/2020,Nigeria,20,2,210,4,140,1,6,305,22016,12
06/04/2020,Nigeria,22,1,232,5,140,1,7,305,22016,12
07/04/2020,Nigeria,6,0,238,5,140,1,8,305,22016,12
08/04/2020,Nigeria,16,1,254,6,140,1,9,305,22016,12
09/04/2020,Nigeria,22,0,276,6,140,1,10,305,22016,12
10/04/2020,Nigeria,12,1,288,7,140,1,11,305,22016,12
11/04/2020,Nigeria,17,0,305,7,140,1,12,305,22016,12
07/03/2020,Norway,27,0,113,0,142,1,1,6244,22016,36
08/03/2020,Norway,34,0,147,0,142,1,2,6244,22016,36
09/03/2020,Norway,22,0,169,0,142,1,3,6244,22016,36
10/03/2020,Norway,23,0,192,0,142,1,4,6244,22016,36
11/03/2020,Norway,85,0,277,0,142,1,5,6244,22016,36
12/03/2020,Norway,212,0,489,0,142,1,6,6244,22016,36
13/03/2020,Norway,132,1,621,1,142,1,7,6244,22016,36
14/03/2020,Norway,0,0,621,1,142,1,8,6244,22016,36
15/03/2020,Norway,286,0,907,1,142,1,9,6244,22016,36
16/03/2020,Norway,170,0,1077,1,142,1,10,6244,22016,36
17/03/2020,Norway,92,2,1169,3,142,1,11,6244,22016,36
18/03/2020,Norway,139,0,1308,3,142,1,12,6244,22016,36
19/03/2020,Norway,115,0,1423,3,142,1,13,6244,22016,36
20/03/2020,Norway,129,3,1552,6,142,1,14,6244,22016,36
21/03/2020,Norway,190,1,1742,7,142,1,15,6244,22016,36
22/03/2020,Norway,184,0,1926,7,142,1,16,6244,22016,36
23/03/2020,Norway,206,0,2132,7,142,1,17,6244,22016,36
24/03/2020,Norway,239,1,2371,8,142,1,18,6244,22016,36
25/03/2020,Norway,195,2,2566,10,142,1,19,6244,22016,36
26/03/2020,Norway,350,2,2916,12,142,1,20,6244,22016,36
27/03/2020,Norway,240,2,3156,14,142,1,21,6244,22016,36
28/03/2020,Norway,425,2,3581,16,142,1,22,6244,22016,36
29/03/2020,Norway,264,4,3845,20,142,1,23,6244,22016,36
30/03/2020,Norway,257,2,4102,22,142,1,24,6244,22016,36
31/03/2020,Norway,124,4,4226,26,142,1,25,6244,22016,36
01/04/2020,Norway,221,2,4447,28,142,1,26,6244,22016,36
02/04/2020,Norway,218,4,4665,32,142,1,27,6244,22016,36
03/04/2020,Norway,270,10,4935,42,142,1,28,6244,22016,36
04/04/2020,Norway,273,2,5208,44,142,1,29,6244,22016,36
05/04/2020,Norway,302,6,5510,50,142,1,30,6244,22016,36
06/04/2020,Norway,130,8,5640,58,142,1,31,6244,22016,36
07/04/2020,Norway,115,1,5755,59,142,1,32,6244,22016,36
08/04/2020,Norway,108,10,5863,69,142,1,33,6244,22016,36
09/04/2020,Norway,147,11,6010,80,142,1,34,6244,22016,36
10/04/2020,Norway,150,8,6160,88,142,1,35,6244,22016,36
11/04/2020,Norway,84,4,6244,92,142,1,36,6244,22016,36
27/03/2020,Oman,10,0,109,0,143,1,1,484,22016,16
28/03/2020,Oman,22,0,131,0,143,1,2,484,22016,16
29/03/2020,Oman,21,0,152,0,143,1,3,484,22016,16
30/03/2020,Oman,15,0,167,0,143,1,4,484,22016,16
31/03/2020,Oman,12,0,179,0,143,1,5,484,22016,16
01/04/2020,Oman,13,1,192,1,143,1,6,484,22016,16
02/04/2020,Oman,18,0,210,1,143,1,7,484,22016,16
03/04/2020,Oman,21,0,231,1,143,1,8,484,22016,16
04/04/2020,Oman,0,0,231,1,143,1,9,484,22016,16
05/04/2020,Oman,46,1,277,2,143,1,10,484,22016,16
06/04/2020,Oman,21,0,298,2,143,1,11,484,22016,16
07/04/2020,Oman,73,0,371,2,143,1,12,484,22016,16
08/04/2020,Oman,48,0,419,2,143,1,13,484,22016,16
09/04/2020,Oman,0,0,419,2,143,1,14,484,22016,16
10/04/2020,Oman,38,1,457,3,143,1,15,484,22016,16
11/04/2020,Oman,27,0,484,3,143,1,16,484,22016,16
17/03/2020,Pakistan,156,0,187,0,144,1,1,4788,22016,26
18/03/2020,Pakistan,0,0,187,0,144,1,2,4788,22016,26
19/03/2020,Pakistan,115,0,302,0,144,1,3,4788,22016,26
20/03/2020,Pakistan,176,2,478,2,144,1,4,4788,22016,26
21/03/2020,Pakistan,17,1,495,3,144,1,5,4788,22016,26
22/03/2020,Pakistan,151,0,646,3,144,1,6,4788,22016,26
23/03/2020,Pakistan,138,2,784,5,144,1,7,4788,22016,26
24/03/2020,Pakistan,103,1,887,6,144,1,8,4788,22016,26
25/03/2020,Pakistan,104,1,991,7,144,1,9,4788,22016,26
26/03/2020,Pakistan,66,1,1057,8,144,1,10,4788,22016,26
27/03/2020,Pakistan,140,1,1197,9,144,1,11,4788,22016,26
28/03/2020,Pakistan,0,0,1197,9,144,1,12,4788,22016,26
29/03/2020,Pakistan,211,2,1408,11,144,1,13,4788,22016,26
30/03/2020,Pakistan,118,2,1526,13,144,1,14,4788,22016,26
31/03/2020,Pakistan,99,5,1625,18,144,1,15,4788,22016,26
01/04/2020,Pakistan,414,8,2039,26,144,1,16,4788,22016,26
02/04/2020,Pakistan,252,5,2291,31,144,1,17,4788,22016,26
03/04/2020,Pakistan,0,0,2291,31,144,1,18,4788,22016,26
04/04/2020,Pakistan,0,0,2291,31,144,1,19,4788,22016,26
05/04/2020,Pakistan,159,4,2450,35,144,1,20,4788,22016,26
06/04/2020,Pakistan,827,15,3277,50,144,1,21,4788,22016,26
07/04/2020,Pakistan,587,4,3864,54,144,1,22,4788,22016,26
08/04/2020,Pakistan,208,4,4072,58,144,1,23,4788,22016,26
09/04/2020,Pakistan,250,5,4322,63,144,1,24,4788,22016,26
10/04/2020,Pakistan,279,3,4601,66,144,1,25,4788,22016,26
11/04/2020,Pakistan,187,5,4788,71,144,1,26,4788,22016,26
30/03/2020,Palestine,9,0,106,1,145,1,1,266,22016,12
31/03/2020,Palestine,9,0,115,1,145,1,2,266,22016,12
01/04/2020,Palestine,2,0,117,1,145,1,3,266,22016,12
02/04/2020,Palestine,17,0,134,1,145,1,4,266,22016,12
03/04/2020,Palestine,21,0,155,1,145,1,5,266,22016,12
04/04/2020,Palestine,0,0,155,1,145,1,6,266,22016,12
06/04/2020,Palestine,62,0,217,1,145,1,7,266,22016,12
07/04/2020,Palestine,36,0,253,1,145,1,8,266,22016,12
08/04/2020,Palestine,7,0,260,1,145,1,9,266,22016,12
09/04/2020,Palestine,3,0,263,1,145,1,10,266,22016,12
10/04/2020,Palestine,0,0,263,1,145,1,11,266,22016,12
11/04/2020,Palestine,3,1,266,2,145,1,12,266,22016,12
19/03/2020,Panama,23,0,109,1,146,1,1,2974,22016,24
20/03/2020,Panama,28,0,137,1,146,1,2,2974,22016,24
21/03/2020,Panama,63,0,200,1,146,1,3,2974,22016,24
22/03/2020,Panama,45,2,245,3,146,1,4,2974,22016,24
23/03/2020,Panama,68,0,313,3,146,1,5,2974,22016,24
24/03/2020,Panama,32,3,345,6,146,1,6,2974,22016,24
25/03/2020,Panama,98,0,443,6,146,1,7,2974,22016,24
26/03/2020,Panama,145,0,588,6,146,1,8,2974,22016,24
27/03/2020,Panama,86,3,674,9,146,1,9,2974,22016,24
28/03/2020,Panama,112,5,786,14,146,1,10,2974,22016,24
29/03/2020,Panama,115,3,901,17,146,1,11,2974,22016,24
30/03/2020,Panama,88,7,989,24,146,1,12,2974,22016,24
31/03/2020,Panama,86,2,1075,26,146,1,13,2974,22016,24
01/04/2020,Panama,106,4,1181,30,146,1,14,2974,22016,24
02/04/2020,Panama,136,2,1317,32,146,1,15,2974,22016,24
03/04/2020,Panama,158,5,1475,37,146,1,16,2974,22016,24
04/04/2020,Panama,198,4,1673,41,146,1,17,2974,22016,24
05/04/2020,Panama,128,5,1801,46,146,1,18,2974,22016,24
06/04/2020,Panama,187,8,1988,54,146,1,19,2974,22016,24
07/04/2020,Panama,112,1,2100,55,146,1,20,2974,22016,24
08/04/2020,Panama,149,4,2249,59,146,1,21,2974,22016,24
09/04/2020,Panama,279,4,2528,63,146,1,22,2974,22016,24
10/04/2020,Panama,224,3,2752,66,146,1,23,2974,22016,24
11/04/2020,Panama,222,8,2974,74,146,1,24,2974,22016,24
05/04/2020,Paraguay,8,0,104,3,148,1,1,133,22016,7
06/04/2020,Paraguay,9,2,113,5,148,1,2,133,22016,7
07/04/2020,Paraguay,0,0,113,5,148,1,3,133,22016,7
08/04/2020,Paraguay,2,0,115,5,148,1,4,133,22016,7
09/04/2020,Paraguay,9,0,124,5,148,1,5,133,22016,7
10/04/2020,Paraguay,5,1,129,6,148,1,6,133,22016,7
11/04/2020,Paraguay,4,0,133,6,148,1,7,133,22016,7
18/03/2020,Peru,31,0,117,0,149,1,1,5897,22016,25
19/03/2020,Peru,28,0,145,0,149,1,2,5897,22016,25
20/03/2020,Peru,89,2,234,2,149,1,3,5897,22016,25
21/03/2020,Peru,29,1,263,3,149,1,4,5897,22016,25
22/03/2020,Peru,55,2,318,5,149,1,5,5897,22016,25
23/03/2020,Peru,45,0,363,5,149,1,6,5897,22016,25
